,RV,HAR,RF
1983-07-31,0.002068339999999991,0.0018356730193005379,0.0022337326913818892
1983-08-31,0.0010841699999999998,0.0012735386953936383,0.0014485651387527317
1983-09-30,0.000935209999999999,0.0011405556901101649,0.0011382452662078808
1983-10-31,0.0009905800000000005,0.001161847429766346,0.0009230326192717799
1983-11-30,0.0006488000000000004,0.0009586415120916773,0.0007078928614489825
1983-12-31,0.00043035000000000046,0.0008008673341063272,0.0008895180051366377
1984-01-31,0.0007458999999999987,0.0009863622600061687,0.0007965355266570171
1984-02-29,0.0019438399999999953,0.001610837378374208,0.0024646482598922573
1984-03-31,0.0010638899999999994,0.0011837407300320467,0.0013371183716078849
1984-04-30,0.000777169999999999,0.0010094521494354608,0.0009898758581072756
1984-05-31,0.0009222699999999991,0.001067897911481327,0.001207720198956339
1984-06-30,0.001191839999999998,0.0012823773336096316,0.0014801972482184416
1984-07-31,0.0007054999999999982,0.0009540995520913695,0.0011095995149449818
1984-08-31,0.00226844,0.0020275533737957895,0.0014857296897335757
1984-09-30,0.0006562899999999992,0.0009681925345418978,0.0007357548708094918
1984-10-31,0.0008794999999999932,0.0010675268357698215,0.0011750776759892078
1984-11-30,0.0007988699999999972,0.0010217717523438663,0.0012588229824700065
1984-12-31,0.0009208299999999995,0.0011277868878503744,0.0009149904710310167
1985-01-31,0.0012618999999999985,0.0013381553529966958,0.0011433678576514424
1985-02-28,0.0006673700000000005,0.0009480380364100028,0.00080296295410997
1985-03-31,0.0006128599999999982,0.0009275412946624581,0.0007493009245343739
1985-04-30,0.00040222999999999876,0.0007721106325783665,0.0007681692890390042
1985-05-31,0.0007123399999999959,0.0010130480787763005,0.000914668302594386
1985-06-30,0.0005398099999999973,0.0008711086929885264,0.0007340417759829465
1985-07-31,0.0006169399999999993,0.0008881035389255322,0.0008168627704653152
1985-08-31,0.0004884699999999977,0.000838282539465423,0.0008418475917082032
1985-09-30,0.0007488400000000004,0.000955018387563442,0.0012009832382164495
1985-10-31,0.0004982599999999991,0.0008250165351836079,0.0007924022699793509
1985-11-30,0.0007394300000000004,0.0009815818639605147,0.0009160085805442522
1985-12-31,0.000989569999999997,0.0011421158659076424,0.0010779880090933487
1986-01-31,0.001426469999999998,0.001455106462598204,0.001463194547832654
1986-02-28,0.000909649999999997,0.001083920507470228,0.0010957180491042659
1986-03-31,0.0010053299999999944,0.001136309996102521,0.0013073486073469183
1986-04-30,0.0018807300000000004,0.0018500159789736994,0.0018071463038203204
1986-05-31,0.0013420999999999993,0.0013414271855416312,0.0013065214844648564
1986-06-30,0.001024179999999994,0.0011713011388976464,0.0012696741562455275
1986-07-31,0.0021998399999999937,0.001872574136519727,0.0020713062663284525
1986-08-31,0.0009081499999999997,0.0010446234372373689,0.0010836255604776298
1986-09-30,0.003523059999999998,0.0027493512489320396,0.002701541183436042
1986-10-31,0.0006222299999999992,0.000908406456500997,0.0008354298575863236
1986-11-30,0.001393019999999998,0.001380390089601074,0.0014579631117036381
1986-12-31,0.0009593799999999981,0.0011281771341091302,0.0011236105283045244
1987-01-31,0.002219419999999992,0.0018905449673455393,0.0017260123601354374
1987-02-28,0.0011227599999999985,0.0012344583156550268,0.0011813173700431718
1987-03-31,0.001426399999999998,0.001326438180583157,0.0019582744966529357
1987-04-30,0.0031995999999999978,0.0025059420992861224,0.0019158556366762173
1987-05-31,0.0019856699999999954,0.001694313923545127,0.0021245732558546485
1987-06-30,0.0006869599999999997,0.0010080667425629818,0.0011401913782455157
1987-07-31,0.0005628199999999995,0.0008801664813057291,0.0008913755616849145
1987-08-31,0.001375239999999991,0.0013731096315927418,0.0016127837319865512
1987-09-30,0.001863189999999999,0.0016800925527441727,0.0012869212479003904
1987-10-31,0.05478892999999997,0.04124824213417575,0.003650067475103515
1987-11-30,0.008984619999999995,0.004260790531157771,0.0038628940377058115
1987-12-31,0.005174169999999986,0.00197583160057112,0.004104272658815467
1988-01-31,0.006909409999999996,0.002570188565528337,0.0036438236125134723
1988-02-29,0.0016502799999999992,0.001919457312675433,0.00216920662111086
1988-03-31,0.0012345199999999992,0.0014389149890999505,0.0016050368359990708
1988-04-30,0.00252491999999999,0.0017316254317440956,0.0034028497275556675
1988-05-31,0.0017292699999999998,0.0023249742244337967,0.0022253161359890986
1988-06-30,0.0015978299999999995,0.001582184366426037,0.0016880544335752653
1988-07-31,0.0012627499999999985,0.0017625562730051053,0.0017388126172327594
1988-08-31,0.00105396,0.0014607695160300993,0.001150252205636785
1988-09-30,0.0007965999999999939,0.0014022188418575505,0.0011278069485882198
1988-10-31,0.00105287,0.0014320468354596144,0.001349097789565668
1988-11-30,0.00104638,0.0015169097193669138,0.0012651844651605333
1988-12-31,0.00045642999999999997,0.001357235516478253,0.00081666579678469
1989-01-31,0.0007056499999999971,0.0014348203124163136,0.0011076321443271781
1989-02-28,0.0009539999999999986,0.001356787484168858,0.001920082762920063
1989-03-31,0.0009818799999999962,0.0015054552191676425,0.0008722942303091338
1989-04-30,0.0006512899999999977,0.0013781836059769345,0.0007898133069203262
1989-05-31,0.0007184799999999989,0.0013991758810671915,0.0008555942300010269
1989-06-30,0.0011068299999999988,0.0013929419594653919,0.0018750287433071864
1989-07-31,0.0010632299999999975,0.0014930789020246003,0.0013048282704538566
1989-08-31,0.0008961599999999983,0.001425428675410403,0.000818056047490117
1989-09-30,0.00041839999999999857,0.0013153614950757485,0.0008828773758580766
1989-10-31,0.004293089999999992,0.0021571188004873036,0.0032450748248118253
1989-11-30,0.0008156799999999991,0.001419491014255005,0.0008189456760527414
1989-12-31,0.0008104999999999999,0.0014439884747042694,0.001149276351837402
1990-01-31,0.0023420699999999986,0.0018868170868848889,0.0017610752770541066
1990-02-28,0.0011551099999999998,0.0014625305567237284,0.0014268182688493489
1990-03-31,0.0007627699999999967,0.0013906456898913012,0.0007745353309088535
1990-04-30,0.0008552399999999969,0.0014048747603808461,0.0015424219817579971
1990-05-31,0.0010147899999999942,0.0013868559418398479,0.0011676701913019812
1990-06-30,0.001022659999999999,0.0014133897860106755,0.001493980037366382
1990-07-31,0.0010639599999999981,0.0014366543087347607,0.0009117298750538769
1990-08-31,0.005947649999999996,0.0021121603082858357,0.003943814605306248
