,RV,HAR,RF
1983-07-31,0.00035801999999999736,0.0003551464187271413,0.0003636354043250104
1983-08-31,0.00036660999999999763,0.00039198496143199116,0.00038666125928328305
1983-09-30,0.0002473499999999972,0.00032541004948841265,0.00043347694768585847
1983-10-31,0.00044696999999999684,0.00044140912576528526,0.00041804788487458035
1983-11-30,0.0003918999999999963,0.0005054144933107794,0.0004856560869690113
1983-12-31,0.0002880099999999968,0.0003528289601126476,0.00042856936085997613
1984-01-31,0.00030889999999999835,0.00041354349207334176,0.0004883571429354541
1984-02-29,0.0005785999999999974,0.0004025244546753286,0.0005947812638927853
1984-03-31,0.0004361899999999978,0.00036571566927080053,0.00041992222899508004
1984-04-30,0.00046391999999999484,0.0003953383178829759,0.0003646461632239562
1984-05-31,0.0002123699999999979,0.00029406858555689033,0.0002829134019635968
1984-06-30,0.0005605899999999985,0.00045024333293237624,0.00034298680080040384
1984-07-31,0.00037613999999999996,0.00034255004296061733,0.00037939574906173867
1984-08-31,0.00041301999999999886,0.0003850998195595102,0.00040795651672532367
1984-09-30,0.0003969999999999974,0.0004074755470556647,0.00037829887638213977
1984-10-31,0.0004166299999999974,0.0003691403909119323,0.0003608228408189351
1984-11-30,0.00030337999999999714,0.0003215063842656219,0.0004084036837373256
1984-12-31,0.00032146999999999997,0.00035951133421771597,0.00048588994330930093
1985-01-31,0.0004241299999999986,0.000379800720730636,0.0003643309007304963
1985-02-28,0.00031696999999999883,0.00031971743587163416,0.00044337717077256976
1985-03-31,0.00025998999999999803,0.0003307629005566006,0.0004316736354493072
1985-04-30,0.00012824,0.00024962511072342523,0.00022541941901842925
1985-05-31,0.00016111999999999905,0.00034203023553644593,0.0002646155058872011
1985-06-30,0.0002539199999999982,0.000329662882467924,0.0004210944829131706
1985-07-31,0.00016803999999999918,0.0002906871993073253,0.00025602599919155643
1985-08-31,0.00015120999999999998,0.0002996755203364431,0.00020168469948633982
1985-09-30,0.00025675999999999716,0.000299306268048164,0.00038581395906536596
1985-10-31,0.0001769299999999993,0.0002844525457900646,0.00025252726213311085
1985-11-30,0.0002900099999999986,0.00036810610739062893,0.00043003293150998374
1985-12-31,0.0002777099999999979,0.00033121469633513336,0.00040800358268724024
1986-01-31,0.0006108799999999971,0.00045934024638163875,0.0006484967388098072
1986-02-28,0.0003247799999999992,0.0003813007515788643,0.00045158789595889495
1986-03-31,0.0008361499999999971,0.0005032775108185819,0.0005942090863666385
1986-04-30,0.0005533299999999958,0.0005234820285425622,0.0005899685232138069
1986-05-31,0.0004176999999999986,0.0004270247418212455,0.00039740722696264026
1986-06-30,0.0005313399999999966,0.00043284159068958145,0.0004058161653707947
1986-07-31,0.00041072999999999853,0.0003241644655998622,0.0004479720113406049
1986-08-31,0.00051343,0.0003643285733045614,0.00048407444604889495
1986-09-30,0.00050142,0.000407018416348949,0.0003819462842268677
1986-10-31,0.00023627999999999928,0.00032498583719660834,0.00035158503729579185
